x,o,o,x,o,o,o,o,x,false
x,o,o,o,o,x,x,o,x,false
x,o,o,o,o,x,x,o,o,false
x,o,o,o,o,x,o,o,x,false
x,o,o,o,o,o,x,o,x,false
x,o,x,x,x,o,o,o,o,false
x,o,x,x,o,x,o,o,o,false
x,o,x,x,o,o,o,o,o,false
x,o,x,o,x,x,o,o,o,false
x,o,x,o,o,o,x,x,o,false
x,o,x,o,o,o,x,o,x,false
x,o,x,o,o,o,x,o,o,false
x,o,x,o,o,o,o,x,x,false
x,o,x,o,o,o,o,x,o,false
x,o,x,o,o,o,o,o,x,false
x,o,x,o,x,o,o,o,o,false
x,o,x,o,o,x,o,o,o,false
x,o,o,x,x,o,o,x,o,false
x,o,o,x,x,o,o,o,o,false
x,o,o,x,o,x,o,x,o,false
x,o,o,x,o,x,o,o,x,false
x,o,o,x,o,x,o,o,o,false
x,o,o,x,o,o,o,x,x,false
x,o,o,x,o,o,o,x,o,false
x,o,o,x,o,o,o,o,x,false
x,o,o,x,o,o,o,x,o,false
x,o,o,o,x,o,x,x,o,false
x,o,o,o,o,x,o,x,x,false
x,o,o,o,x,o,x,o,o,false
x,o,o,o,x,o,o,x,o,false
x,o,o,o,o,x,o,x,o,false
x,o,o,o,o,x,o,o,x,false
x,o,o,o,o,o,o,x,x,false
x,o,o,o,o,o,x,x,o,false
x,o,o,x,x,o,o,o,o,false
x,o,o,x,o,x,o,o,o,false
x,o,o,o,o,o,x,x,o,false
x,o,o,o,o,o,x,o,x,false
x,o,o,o,o,o,o,x,x,false
x,o,o,o,x,x,o,o,o,false
o,x,x,x,x,o,o,o,o,false
o,x,x,x,o,x,o,o,o,false
o,x,x,x,o,x,o,o,o,false
o,x,x,x,o,o,x,o,o,false
o,x,x,x,o,o,o,x,o,false
o,x,x,x,o,o,x,o,o,false
o,x,x,x,o,o,o,x,o,false
o,x,x,x,o,o,o,o,o,false
o,x,x,x,o,x,o,o,o,false
o,x,x,o,x,x,o,o,o,false
o,x,x,o,x,x,o,o,o,false
o,x,x,o,x,o,o,o,x,false
o,x,x,o,x,o,o,o,x,false
o,x,x,o,x,o,o,o,o,false
o,x,x,o,o,x,x,o,o,false
o,x,x,o,o,x,o,x,o,false
o,x,x,o,o,x,o,x,o,false
o,x,x,o,o,o,x,x,o,false
o,x,x,o,o,o,x,o,x,false
o,x,x,o,o,o,o,x,x,false
o,x,x,o,o,o,x,x,o,false
o,x,x,o,o,o,o,x,x,false
o,x,x,o,o,x,o,x,o,false
o,x,x,o,o,x,o,o,o,false
o,x,x,o,o,o,o,x,x,false
o,x,x,o,o,o,o,x,o,false
o,x,x,o,o,o,o,o,x,false
o,x,x,o,x,x,o,o,o,false
o,x,x,o,o,x,x,o,o,false
o,x,x,o,o,x,o,x,o,false
o,x,x,o,o,x,o,o,o,false
o,x,x,o,o,o,x,x,o,false
o,x,x,o,o,o,x,o,o,false
o,x,x,o,o,o,o,x,o,false
o,x,o,x,x,o,x,o,o,false
o,x,o,x,o,x,x,o,o,false
o,x,o,x,o,x,o,x,o,false
o,x,o,x,o,x,o,o,x,false
o,x,o,x,o,x,o,x,o,false
o,x,o,x,o,o,x,x,o,false
o,x,o,x,o,o,o,x,x,false
o,x,o,x,o,o,x,x,o,false
o,x,o,o,x,x,o,o,x,false
o,x,o,o,o,x,o,x,x,false
o,x,o,o,o,x,x,x,o,false
o,x,o,o,o,x,o,x,x,false
o,x,o,x,o,x,x,o,o,false
o,x,o,x,o,x,o,x,o,false
o,x,o,x,o,x,o,o,o,false
o,x,o,x,o,o,x,x,o,false
o,x,o,x,o,o,x,o,o,false
o,x,o,x,o,o,o,x,o,false
o,x,o,o,x,x,o,o,x,false
o,x,o,o,x,x,o,o,o,false
o,x,o,o,x,o,o,o,x,false
o,x,o,o,o,x,x,x,o,false
o,x,o,o,o,x,o,x,x,false
o,x,o,o,o,x,o,x,o,false
o,x,o,o,o,x,o,o,x,false
o,x,o,o,o,o,o,x,x,false
o,x,o,o,o,x,x,o,o,false
o,x,o,o,o,x,o,x,o,false
o,x,o,o,o,o,x,x,o,false
o,o,x,x,o,x,x,o,o,false
o,o,x,x,o,x,x,o,o,false
o,o,x,x,o,x,o,x,o,false
o,o,x,x,o,o,x,x,o,false
o,o,x,x,o,o,x,o,x,false
o,o,x,o,x,x,o,x,o,false
o,o,x,o,x,o,o,x,x,false
o,o,x,o,o,x,x,x,o,false
o,o,o,x,x,o,x,x,o,false
o,o,o,x,x,o,x,o,x,false
o,o,o,x,x,o,o,x,x,false
o,o,o,x,x,o,x,x,o,false
o,o,o,x,x,o,x,o,x,false
o,o,o,x,x,o,x,o,o,false
o,o,o,x,x,o,o,x,x,false
o,o,o,x,x,o,o,x,o,false
o,o,o,x,x,o,o,o,x,false
o,o,o,x,o,x,x,x,o,false
o,o,o,x,o,x,x,o,x,false
o,o,o,x,o,x,o,x,x,false
o,o,o,x,o,x,x,x,o,false
o,o,o,x,o,x,x,o,x,false
o,o,o,x,o,x,x,o,o,false
o,o,o,x,o,x,o,x,x,false
o,o,o,x,o,x,o,x,o,false
o,o,o,x,o,x,o,o,x,false
o,o,o,x,o,o,x,x,o,false
o,o,o,x,o,o,x,o,x,false
o,o,o,x,o,o,o,x,x,false
o,o,o,o,x,x,x,x,o,false
o,o,o,o,x,x,x,o,x,false
o,o,o,o,x,x,o,x,x,false
o,o,o,o,x,x,x,x,o,false
o,o,o,o,x,x,x,o,x,false
o,o,o,o,x,x,x,o,o,false
o,o,o,o,x,x,o,x,x,false
o,o,o,o,x,x,o,x,o,false
o,o,o,o,x,x,o,o,x,false
o,o,o,o,x,o,x,x,o,false
o,o,o,o,x,o,x,o,x,false
o,o,o,o,x,o,o,x,x,false
o,o,o,o,o,x,x,x,o,false
o,o,o,o,o,x,x,o,x,false
o,o,o,o,o,x,o,x,x,false
o,o,o,x,o,x,x,x,o,false
o,o,o,x,o,x,x,o,x,false
o,o,o,o,x,x,o,x,x,false
o,o,x,x,o,x,x,o,o,false
o,o,x,x,o,x,o,x,o,false
o,o,x,x,o,x,o,o,o,false
o,o,x,x,o,o,x,x,o,false
o,o,x,x,o,o,x,o,o,false
o,o,x,x,o,o,o,x,o,false
o,o,x,o,x,x,o,x,o,false
o,o,x,o,x,x,o,o,o,false
o,o,x,o,x,o,o,x,x,false
o,o,x,o,x,o,o,x,o,false
o,o,x,o,x,o,o,o,x,false
o,o,x,o,o,x,x,x,o,false
o,o,x,o,o,x,o,x,o,false
o,o,x,o,o,o,o,x,x,false
o,o,x,o,o,x,x,o,o,false
o,o,x,o,o,x,o,x,o,false
o,o,x,o,o,o,x,x,o,false
o,o,o,x,x,o,x,x,o,false
o,o,o,x,o,x,x,x,o,false
o,o,o,x,o,x,o,x,x,false
o,o,o,o,x,x,o,x,x,false
o,o,o,x,o,x,x,o,o,false
o,o,o,x,o,x,o,x,o,false
o,o,o,x,o,o,x,x,o,false
o,o,o,o,x,x,o,x,o,false
o,o,o,o,x,x,o,o,x,false
o,o,o,o,x,o,o,x,x,false
o,o,o,o,o,x,o,x,x,false
o,o,o,o,o,x,x,x,o,false
o,x,x,x,x,o,o,o,o,false
o,x,x,x,o,x,o,o,o,false
o,x,x,x,o,o,o,o,o,false
o,x,x,o,x,x,o,o,o,false
o,x,x,o,o,o,x,x,o,false
o,x,x,o,o,o,x,o,x,false
o,x,x,o,o,o,x,o,o,false
o,x,x,o,o,o,o,x,x,false
o,x,x,o,o,o,o,x,o,false
o,x,x,o,o,o,o,o,x,false
o,x,x,o,x,o,o,o,o,false
o,x,x,o,o,x,o,o,o,false
o,x,o,x,x,o,x,o,o,false
o,x,o,x,x,o,o,o,o,false
o,x,o,x,o,x,o,x,o,false
o,x,o,x,o,x,o,o,x,false
o,x,o,x,o,x,o,o,o,false
o,x,o,x,o,o,x,x,o,false
o,x,o,x,o,o,o,x,x,false
o,x,o,x,o,o,o,x,o,false
o,x,o,x,o,o,o,o,x,false
o,x,o,x,o,o,x,o,o,false
o,x,o,x,o,o,o,x,o,false
o,x,o,o,o,x,o,x,x,false
o,x,o,o,x,o,x,o,o,false
o,x,o,o,o,x,o,x,o,false
o,x,o,o,o,x,o,o,x,false
o,x,o,o,o,o,o,x,x,false
o,x,o,o,o,o,x,x,o,false
o,x,o,x,x,o,o,o,o,false
o,x,o,x,o,x,o,o,o,false
o,x,o,o,o,o,x,x,o,false
o,x,o,o,o,o,x,o,x,false
o,x,o,o,o,o,o,x,x,false
o,x,o,o,x,x,o,o,o,false
o,o,x,x,o,x,x,o,o,false
o,o,x,x,o,x,o,o,o,false
o,o,x,x,o,o,x,o,x,false
o,o,x,x,o,o,x,o,o,false
o,o,x,x,o,o,o,o,x,false
o,o,x,o,o,x,x,o,o,false
o,o,x,o,o,o,x,o,x,false
o,o,o,x,x,o,x,x,o,false
o,o,o,x,o,x,x,o,x,false
o,o,o,x,o,x,o,x,x,false
o,o,o,x,o,x,x,o,o,false
o,o,o,x,o,x,o,o,x,false
o,o,o,x,o,o,x,o,x,false
o,o,o,o,o,x,x,o,x,false
o,o,x,x,x,o,o,o,o,false
o,o,x,x,o,x,o,o,o,false
o,o,x,o,o,o,x,x,o,false
o,o,x,o,o,o,x,o,x,false
o,o,x,o,o,o,o,x,x,false
o,o,x,o,x,x,o,o,o,false
o,o,o,x,x,o,x,o,o,false
o,o,o,x,x,o,o,x,o,false
o,o,o,x,o,x,o,x,o,false
o,o,o,x,o,x,o,o,x,false
o,o,o,x,o,o,o,x,x,false
o,o,o,x,o,o,x,x,o,false
o,o,o,o,x,o,x,x,o,false
o,o,o,o,o,x,o,x,x,false
x,x,o,o,x,x,x,o,o,false
x,x,o,o,o,x,x,x,o,false
x,x,o,o,o,x,x,o,x,false
x,o,x,x,x,o,o,x,o,false
x,o,x,x,o,x,o,x,o,false
x,o,x,x,o,o,o,x,x,false
x,o,x,o,x,x,o,x,o,false
x,o,x,o,o,x,x,x,o,false
x,o,o,o,x,x,x,x,o,false
o,x,x,x,x,o,o,o,x,false
o,x,x,x,o,o,x,o,x,false
o,x,x,x,o,o,o,x,x,false
o,x,o,x,x,o,x,o,x,false
o,x,o,x,o,x,x,o,x,false
o,x,o,o,x,x,x,o,x,false
o,o,x,x,x,o,o,x,x,false
